model,split,language,sentence_id,characters,bytes,tokens,tokens_per_100_characters,bytes_per_token,characters_per_token,token_ratio_to_en
Qwen/Qwen2.5-0.5B,devtest,en,536,156,156,36,23.076923076923077,4.333333333333333,4.333333333333333,1.0
Qwen/Qwen2.5-0.5B,devtest,en,538,135,135,26,19.25925925925926,5.1923076923076925,5.1923076923076925,1.0
Qwen/Qwen2.5-0.5B,devtest,en,540,149,149,32,21.476510067114095,4.65625,4.65625,1.0
Qwen/Qwen2.5-0.5B,devtest,en,541,127,127,28,22.04724409448819,4.535714285714286,4.535714285714286,1.0
Qwen/Qwen2.5-0.5B,devtest,en,542,147,147,32,21.768707482993197,4.59375,4.59375,1.0
Qwen/Qwen2.5-0.5B,devtest,en,545,96,96,22,22.916666666666668,4.363636363636363,4.363636363636363,1.0
Qwen/Qwen2.5-0.5B,devtest,en,546,164,164,39,23.78048780487805,4.205128205128205,4.205128205128205,1.0
Qwen/Qwen2.5-0.5B,devtest,en,551,186,186,34,18.27956989247312,5.470588235294118,5.470588235294118,1.0
Qwen/Qwen2.5-0.5B,devtest,en,552,89,89,22,24.719101123595507,4.045454545454546,4.045454545454546,1.0
Qwen/Qwen2.5-0.5B,devtest,en,556,251,251,49,19.52191235059761,5.122448979591836,5.122448979591836,1.0
Qwen/Qwen2.5-0.5B,devtest,en,557,61,61,17,27.868852459016395,3.588235294117647,3.588235294117647,1.0
Qwen/Qwen2.5-0.5B,devtest,en,561,107,107,26,24.299065420560748,4.115384615384615,4.115384615384615,1.0
Qwen/Qwen2.5-0.5B,devtest,en,562,152,152,27,17.763157894736842,5.62962962962963,5.62962962962963,1.0
Qwen/Qwen2.5-0.5B,devtest,en,565,181,181,35,19.337016574585636,5.171428571428572,5.171428571428572,1.0
Qwen/Qwen2.5-0.5B,devtest,en,568,213,213,42,19.718309859154928,5.071428571428571,5.071428571428571,1.0
Qwen/Qwen2.5-0.5B,devtest,en,570,102,102,22,21.568627450980394,4.636363636363637,4.636363636363637,1.0
Qwen/Qwen2.5-0.5B,devtest,en,572,142,142,30,21.12676056338028,4.733333333333333,4.733333333333333,1.0
Qwen/Qwen2.5-0.5B,devtest,en,576,103,103,26,25.24271844660194,3.9615384615384617,3.9615384615384617,1.0
Qwen/Qwen2.5-0.5B,devtest,en,579,147,147,24,16.3265306122449,6.125,6.125,1.0
Qwen/Qwen2.5-0.5B,devtest,en,585,190,190,41,21.57894736842105,4.634146341463414,4.634146341463414,1.0
Qwen/Qwen2.5-0.5B,devtest,en,587,80,80,16,20.0,5.0,5.0,1.0
Qwen/Qwen2.5-0.5B,devtest,en,589,65,65,13,20.0,5.0,5.0,1.0
Qwen/Qwen2.5-0.5B,devtest,en,592,207,209,38,18.357487922705314,5.5,5.447368421052632,1.0
Qwen/Qwen2.5-0.5B,devtest,en,594,80,80,14,17.5,5.714285714285714,5.714285714285714,1.0
Qwen/Qwen2.5-0.5B,devtest,en,596,156,156,25,16.025641025641026,6.24,6.24,1.0
Qwen/Qwen2.5-0.5B,devtest,en,599,100,100,19,19.0,5.2631578947368425,5.2631578947368425,1.0
Qwen/Qwen2.5-0.5B,devtest,en,601,143,143,28,19.58041958041958,5.107142857142857,5.107142857142857,1.0
Qwen/Qwen2.5-0.5B,devtest,en,602,195,195,35,17.94871794871795,5.571428571428571,5.571428571428571,1.0
Qwen/Qwen2.5-0.5B,devtest,en,603,121,121,23,19.00826446280992,5.260869565217392,5.260869565217392,1.0
Qwen/Qwen2.5-0.5B,devtest,en,605,149,149,25,16.778523489932887,5.96,5.96,1.0
Qwen/Qwen2.5-0.5B,devtest,en,607,159,159,30,18.867924528301888,5.3,5.3,1.0
Qwen/Qwen2.5-0.5B,devtest,en,608,127,127,22,17.322834645669293,5.7727272727272725,5.7727272727272725,1.0
Qwen/Qwen2.5-0.5B,devtest,en,611,112,112,18,16.071428571428573,6.222222222222222,6.222222222222222,1.0
Qwen/Qwen2.5-0.5B,devtest,en,617,83,83,14,16.867469879518072,5.928571428571429,5.928571428571429,1.0
Qwen/Qwen2.5-0.5B,devtest,en,618,151,151,30,19.867549668874172,5.033333333333333,5.033333333333333,1.0
Qwen/Qwen2.5-0.5B,devtest,en,620,69,69,14,20.28985507246377,4.928571428571429,4.928571428571429,1.0
Qwen/Qwen2.5-0.5B,devtest,en,621,88,88,18,20.454545454545453,4.888888888888889,4.888888888888889,1.0
Qwen/Qwen2.5-0.5B,devtest,en,624,79,79,19,24.050632911392405,4.157894736842105,4.157894736842105,1.0
Qwen/Qwen2.5-0.5B,devtest,en,626,70,70,16,22.857142857142858,4.375,4.375,1.0
Qwen/Qwen2.5-0.5B,devtest,en,627,107,107,25,23.364485981308412,4.28,4.28,1.0
Qwen/Qwen2.5-0.5B,devtest,en,629,186,186,34,18.27956989247312,5.470588235294118,5.470588235294118,1.0
Qwen/Qwen2.5-0.5B,devtest,en,630,119,119,21,17.647058823529413,5.666666666666667,5.666666666666667,1.0
Qwen/Qwen2.5-0.5B,devtest,en,632,73,73,12,16.438356164383563,6.083333333333333,6.083333333333333,1.0
Qwen/Qwen2.5-0.5B,devtest,en,633,132,132,25,18.939393939393938,5.28,5.28,1.0
Qwen/Qwen2.5-0.5B,devtest,en,635,208,208,40,19.23076923076923,5.2,5.2,1.0
Qwen/Qwen2.5-0.5B,devtest,en,637,180,180,41,22.77777777777778,4.390243902439025,4.390243902439025,1.0
Qwen/Qwen2.5-0.5B,devtest,en,638,118,118,25,21.1864406779661,4.72,4.72,1.0
Qwen/Qwen2.5-0.5B,devtest,en,640,89,89,17,19.10112359550562,5.235294117647059,5.235294117647059,1.0
Qwen/Qwen2.5-0.5B,devtest,en,643,67,67,16,23.880597014925375,4.1875,4.1875,1.0
Qwen/Qwen2.5-0.5B,devtest,en,644,105,105,21,20.0,5.0,5.0,1.0
Qwen/Qwen2.5-0.5B,devtest,en,646,83,83,15,18.072289156626507,5.533333333333333,5.533333333333333,1.0
Qwen/Qwen2.5-0.5B,devtest,en,647,118,118,25,21.1864406779661,4.72,4.72,1.0
Qwen/Qwen2.5-0.5B,devtest,en,649,100,100,20,20.0,5.0,5.0,1.0
Qwen/Qwen2.5-0.5B,devtest,en,651,81,81,25,30.864197530864196,3.24,3.24,1.0
Qwen/Qwen2.5-0.5B,devtest,en,653,120,120,28,23.333333333333332,4.285714285714286,4.285714285714286,1.0
Qwen/Qwen2.5-0.5B,devtest,en,655,126,126,22,17.46031746031746,5.7272727272727275,5.7272727272727275,1.0
Qwen/Qwen2.5-0.5B,devtest,en,658,163,167,36,22.085889570552148,4.638888888888889,4.527777777777778,1.0
Qwen/Qwen2.5-0.5B,devtest,en,659,178,178,25,14.044943820224718,7.12,7.12,1.0
Qwen/Qwen2.5-0.5B,devtest,en,662,87,87,18,20.689655172413794,4.833333333333333,4.833333333333333,1.0
Qwen/Qwen2.5-0.5B,devtest,en,663,115,115,20,17.391304347826086,5.75,5.75,1.0
Qwen/Qwen2.5-0.5B,devtest,en,665,171,171,29,16.95906432748538,5.896551724137931,5.896551724137931,1.0
Qwen/Qwen2.5-0.5B,devtest,en,666,118,122,39,33.05084745762712,3.128205128205128,3.0256410256410255,1.0
Qwen/Qwen2.5-0.5B,devtest,en,670,151,151,29,19.205298013245034,5.206896551724138,5.206896551724138,1.0
Qwen/Qwen2.5-0.5B,devtest,en,671,145,145,23,15.862068965517242,6.304347826086956,6.304347826086956,1.0
Qwen/Qwen2.5-0.5B,devtest,en,673,177,177,32,18.07909604519774,5.53125,5.53125,1.0
Qwen/Qwen2.5-0.5B,devtest,en,675,162,162,33,20.37037037037037,4.909090909090909,4.909090909090909,1.0
Qwen/Qwen2.5-0.5B,devtest,en,676,111,111,19,17.117117117117118,5.842105263157895,5.842105263157895,1.0
Qwen/Qwen2.5-0.5B,devtest,en,677,133,133,24,18.045112781954888,5.541666666666667,5.541666666666667,1.0
Qwen/Qwen2.5-0.5B,devtest,en,679,92,92,14,15.217391304347826,6.571428571428571,6.571428571428571,1.0
Qwen/Qwen2.5-0.5B,devtest,en,683,145,145,31,21.379310344827587,4.67741935483871,4.67741935483871,1.0
Qwen/Qwen2.5-0.5B,devtest,en,684,170,170,30,17.647058823529413,5.666666666666667,5.666666666666667,1.0
Qwen/Qwen2.5-0.5B,devtest,en,686,220,220,45,20.454545454545453,4.888888888888889,4.888888888888889,1.0
Qwen/Qwen2.5-0.5B,devtest,en,688,124,124,22,17.741935483870968,5.636363636363637,5.636363636363637,1.0
Qwen/Qwen2.5-0.5B,devtest,en,692,138,138,27,19.565217391304348,5.111111111111111,5.111111111111111,1.0
Qwen/Qwen2.5-0.5B,devtest,en,695,97,97,19,19.587628865979383,5.105263157894737,5.105263157894737,1.0
Qwen/Qwen2.5-0.5B,devtest,en,697,81,81,16,19.753086419753085,5.0625,5.0625,1.0
Qwen/Qwen2.5-0.5B,devtest,en,699,114,114,21,18.42105263157895,5.428571428571429,5.428571428571429,1.0
Qwen/Qwen2.5-0.5B,devtest,en,701,141,141,31,21.98581560283688,4.548387096774194,4.548387096774194,1.0
Qwen/Qwen2.5-0.5B,devtest,en,706,124,124,30,24.193548387096776,4.133333333333334,4.133333333333334,1.0
Qwen/Qwen2.5-0.5B,devtest,en,707,177,177,47,26.55367231638418,3.765957446808511,3.765957446808511,1.0
Qwen/Qwen2.5-0.5B,devtest,en,716,129,129,39,30.232558139534884,3.3076923076923075,3.3076923076923075,1.0
Qwen/Qwen2.5-0.5B,devtest,en,719,103,103,28,27.184466019417474,3.6785714285714284,3.6785714285714284,1.0
Qwen/Qwen2.5-0.5B,devtest,en,720,97,97,21,21.649484536082475,4.619047619047619,4.619047619047619,1.0
Qwen/Qwen2.5-0.5B,devtest,en,721,125,125,28,22.4,4.464285714285714,4.464285714285714,1.0
Qwen/Qwen2.5-0.5B,devtest,en,725,99,99,19,19.19191919191919,5.2105263157894735,5.2105263157894735,1.0
Qwen/Qwen2.5-0.5B,devtest,en,728,171,171,34,19.883040935672515,5.029411764705882,5.029411764705882,1.0
Qwen/Qwen2.5-0.5B,devtest,en,730,120,120,21,17.5,5.714285714285714,5.714285714285714,1.0
Qwen/Qwen2.5-0.5B,devtest,en,737,182,182,51,28.021978021978022,3.5686274509803924,3.5686274509803924,1.0
Qwen/Qwen2.5-0.5B,devtest,en,738,103,103,23,22.33009708737864,4.478260869565218,4.478260869565218,1.0
Qwen/Qwen2.5-0.5B,devtest,en,740,118,118,36,30.508474576271187,3.2777777777777777,3.2777777777777777,1.0
Qwen/Qwen2.5-0.5B,devtest,en,741,167,167,48,28.74251497005988,3.4791666666666665,3.4791666666666665,1.0
Qwen/Qwen2.5-0.5B,devtest,en,746,144,146,33,22.916666666666668,4.424242424242424,4.363636363636363,1.0
Qwen/Qwen2.5-0.5B,devtest,en,748,79,79,13,16.455696202531644,6.076923076923077,6.076923076923077,1.0
Qwen/Qwen2.5-0.5B,devtest,en,754,125,125,28,22.4,4.464285714285714,4.464285714285714,1.0
Qwen/Qwen2.5-0.5B,devtest,en,755,114,114,24,21.05263157894737,4.75,4.75,1.0
Qwen/Qwen2.5-0.5B,devtest,en,756,148,148,24,16.216216216216218,6.166666666666667,6.166666666666667,1.0
Qwen/Qwen2.5-0.5B,devtest,en,757,209,209,38,18.181818181818183,5.5,5.5,1.0
Qwen/Qwen2.5-0.5B,devtest,en,761,165,165,32,19.393939393939394,5.15625,5.15625,1.0
Qwen/Qwen2.5-0.5B,devtest,en,762,113,113,26,23.008849557522122,4.346153846153846,4.346153846153846,1.0
Qwen/Qwen2.5-0.5B,devtest,en,765,102,102,27,26.470588235294116,3.7777777777777777,3.7777777777777777,1.0
Qwen/Qwen2.5-0.5B,devtest,en,767,132,132,28,21.21212121212121,4.714285714285714,4.714285714285714,1.0
Qwen/Qwen2.5-0.5B,devtest,en,768,107,107,32,29.906542056074766,3.34375,3.34375,1.0
Qwen/Qwen2.5-0.5B,devtest,en,770,141,141,33,23.404255319148938,4.2727272727272725,4.2727272727272725,1.0
Qwen/Qwen2.5-0.5B,devtest,en,771,104,104,24,23.076923076923077,4.333333333333333,4.333333333333333,1.0
Qwen/Qwen2.5-0.5B,devtest,en,775,103,103,23,22.33009708737864,4.478260869565218,4.478260869565218,1.0
Qwen/Qwen2.5-0.5B,devtest,en,776,125,125,28,22.4,4.464285714285714,4.464285714285714,1.0
Qwen/Qwen2.5-0.5B,devtest,en,781,174,174,44,25.28735632183908,3.9545454545454546,3.9545454545454546,1.0
Qwen/Qwen2.5-0.5B,devtest,en,783,110,110,25,22.727272727272727,4.4,4.4,1.0
Qwen/Qwen2.5-0.5B,devtest,en,784,96,96,19,19.791666666666668,5.052631578947368,5.052631578947368,1.0
Qwen/Qwen2.5-0.5B,devtest,en,789,170,170,31,18.235294117647058,5.483870967741935,5.483870967741935,1.0
Qwen/Qwen2.5-0.5B,devtest,en,790,152,152,23,15.131578947368421,6.608695652173913,6.608695652173913,1.0
Qwen/Qwen2.5-0.5B,devtest,en,792,115,115,21,18.26086956521739,5.476190476190476,5.476190476190476,1.0
Qwen/Qwen2.5-0.5B,devtest,en,793,162,162,33,20.37037037037037,4.909090909090909,4.909090909090909,1.0
Qwen/Qwen2.5-0.5B,devtest,en,794,116,116,28,24.137931034482758,4.142857142857143,4.142857142857143,1.0
Qwen/Qwen2.5-0.5B,devtest,en,797,142,142,26,18.309859154929576,5.461538461538462,5.461538461538462,1.0
Qwen/Qwen2.5-0.5B,devtest,en,798,119,119,22,18.48739495798319,5.409090909090909,5.409090909090909,1.0
Qwen/Qwen2.5-0.5B,devtest,en,799,149,149,30,20.13422818791946,4.966666666666667,4.966666666666667,1.0
Qwen/Qwen2.5-0.5B,devtest,en,800,124,124,26,20.967741935483872,4.769230769230769,4.769230769230769,1.0
Qwen/Qwen2.5-0.5B,devtest,en,801,151,151,29,19.205298013245034,5.206896551724138,5.206896551724138,1.0
Qwen/Qwen2.5-0.5B,devtest,en,804,76,76,18,23.68421052631579,4.222222222222222,4.222222222222222,1.0
Qwen/Qwen2.5-0.5B,devtest,en,806,130,130,25,19.23076923076923,5.2,5.2,1.0
Qwen/Qwen2.5-0.5B,devtest,en,810,92,92,25,27.17391304347826,3.68,3.68,1.0
Qwen/Qwen2.5-0.5B,devtest,en,811,141,141,36,25.53191489361702,3.9166666666666665,3.9166666666666665,1.0
Qwen/Qwen2.5-0.5B,devtest,en,813,102,102,26,25.49019607843137,3.923076923076923,3.923076923076923,1.0
Qwen/Qwen2.5-0.5B,devtest,en,814,125,125,27,21.6,4.62962962962963,4.62962962962963,1.0
Qwen/Qwen2.5-0.5B,devtest,en,818,121,121,31,25.619834710743802,3.903225806451613,3.903225806451613,1.0
Qwen/Qwen2.5-0.5B,devtest,en,820,90,90,16,17.77777777777778,5.625,5.625,1.0
Qwen/Qwen2.5-0.5B,devtest,en,824,122,122,25,20.491803278688526,4.88,4.88,1.0
Qwen/Qwen2.5-0.5B,devtest,en,825,126,126,26,20.634920634920636,4.846153846153846,4.846153846153846,1.0
Qwen/Qwen2.5-0.5B,devtest,en,826,104,104,21,20.192307692307693,4.9523809523809526,4.9523809523809526,1.0
Qwen/Qwen2.5-0.5B,devtest,en,827,165,165,28,16.96969696969697,5.892857142857143,5.892857142857143,1.0
Qwen/Qwen2.5-0.5B,devtest,en,828,184,184,30,16.304347826086957,6.133333333333334,6.133333333333334,1.0
Qwen/Qwen2.5-0.5B,devtest,en,829,131,131,31,23.66412213740458,4.225806451612903,4.225806451612903,1.0
Qwen/Qwen2.5-0.5B,devtest,en,830,185,189,43,23.243243243243242,4.395348837209302,4.3023255813953485,1.0
Qwen/Qwen2.5-0.5B,devtest,en,832,128,128,28,21.875,4.571428571428571,4.571428571428571,1.0
Qwen/Qwen2.5-0.5B,devtest,en,834,149,149,30,20.13422818791946,4.966666666666667,4.966666666666667,1.0
Qwen/Qwen2.5-0.5B,devtest,en,836,85,85,18,21.176470588235293,4.722222222222222,4.722222222222222,1.0
Qwen/Qwen2.5-0.5B,devtest,en,837,71,71,20,28.169014084507044,3.55,3.55,1.0
Qwen/Qwen2.5-0.5B,devtest,en,839,141,141,32,22.69503546099291,4.40625,4.40625,1.0
Qwen/Qwen2.5-0.5B,devtest,en,840,143,143,28,19.58041958041958,5.107142857142857,5.107142857142857,1.0
Qwen/Qwen2.5-0.5B,devtest,en,843,135,135,27,20.0,5.0,5.0,1.0
Qwen/Qwen2.5-0.5B,devtest,en,844,185,185,42,22.7027027027027,4.404761904761905,4.404761904761905,1.0
Qwen/Qwen2.5-0.5B,devtest,en,847,141,142,31,21.98581560283688,4.580645161290323,4.548387096774194,1.0
Qwen/Qwen2.5-0.5B,devtest,en,849,170,170,33,19.41176470588235,5.151515151515151,5.151515151515151,1.0
Qwen/Qwen2.5-0.5B,devtest,en,852,149,149,39,26.174496644295303,3.8205128205128207,3.8205128205128207,1.0
Qwen/Qwen2.5-0.5B,devtest,en,853,92,92,20,21.73913043478261,4.6,4.6,1.0
Qwen/Qwen2.5-0.5B,devtest,en,854,167,167,35,20.95808383233533,4.771428571428571,4.771428571428571,1.0
Qwen/Qwen2.5-0.5B,devtest,en,856,199,201,37,18.592964824120603,5.4324324324324325,5.378378378378378,1.0
Qwen/Qwen2.5-0.5B,devtest,en,857,236,236,36,15.254237288135593,6.555555555555555,6.555555555555555,1.0
Qwen/Qwen2.5-0.5B,devtest,en,858,76,76,17,22.36842105263158,4.470588235294118,4.470588235294118,1.0
Qwen/Qwen2.5-0.5B,devtest,en,860,165,165,37,22.424242424242426,4.45945945945946,4.45945945945946,1.0
Qwen/Qwen2.5-0.5B,devtest,en,862,126,126,23,18.253968253968253,5.478260869565218,5.478260869565218,1.0
Qwen/Qwen2.5-0.5B,devtest,en,866,94,97,27,28.72340425531915,3.5925925925925926,3.4814814814814814,1.0
Qwen/Qwen2.5-0.5B,devtest,en,867,200,200,38,19.0,5.2631578947368425,5.2631578947368425,1.0
Qwen/Qwen2.5-0.5B,devtest,en,868,155,155,27,17.419354838709676,5.7407407407407405,5.7407407407407405,1.0
Qwen/Qwen2.5-0.5B,devtest,en,870,109,109,19,17.431192660550458,5.7368421052631575,5.7368421052631575,1.0
Qwen/Qwen2.5-0.5B,devtest,en,873,157,157,29,18.471337579617835,5.413793103448276,5.413793103448276,1.0
Qwen/Qwen2.5-0.5B,devtest,en,875,157,157,34,21.656050955414013,4.617647058823529,4.617647058823529,1.0
Qwen/Qwen2.5-0.5B,devtest,en,876,106,106,21,19.81132075471698,5.0476190476190474,5.0476190476190474,1.0
Qwen/Qwen2.5-0.5B,devtest,en,877,131,131,26,19.84732824427481,5.038461538461538,5.038461538461538,1.0
Qwen/Qwen2.5-0.5B,devtest,en,878,106,106,19,17.92452830188679,5.578947368421052,5.578947368421052,1.0
Qwen/Qwen2.5-0.5B,devtest,en,879,111,111,22,19.81981981981982,5.045454545454546,5.045454545454546,1.0
Qwen/Qwen2.5-0.5B,devtest,en,880,116,116,20,17.24137931034483,5.8,5.8,1.0
Qwen/Qwen2.5-0.5B,devtest,en,882,113,113,19,16.8141592920354,5.947368421052632,5.947368421052632,1.0
Qwen/Qwen2.5-0.5B,devtest,en,885,88,88,16,18.181818181818183,5.5,5.5,1.0
Qwen/Qwen2.5-0.5B,devtest,en,888,98,98,21,21.428571428571427,4.666666666666667,4.666666666666667,1.0
Qwen/Qwen2.5-0.5B,devtest,en,895,127,127,25,19.68503937007874,5.08,5.08,1.0
Qwen/Qwen2.5-0.5B,devtest,en,899,92,92,21,22.82608695652174,4.380952380952381,4.380952380952381,1.0
Qwen/Qwen2.5-0.5B,devtest,en,900,118,118,25,21.1864406779661,4.72,4.72,1.0
Qwen/Qwen2.5-0.5B,devtest,en,905,139,139,24,17.26618705035971,5.791666666666667,5.791666666666667,1.0
Qwen/Qwen2.5-0.5B,devtest,en,908,122,122,31,25.40983606557377,3.935483870967742,3.935483870967742,1.0
Qwen/Qwen2.5-0.5B,devtest,en,912,111,111,18,16.216216216216218,6.166666666666667,6.166666666666667,1.0
Qwen/Qwen2.5-0.5B,devtest,en,913,89,89,17,19.10112359550562,5.235294117647059,5.235294117647059,1.0
Qwen/Qwen2.5-0.5B,devtest,en,915,145,145,28,19.310344827586206,5.178571428571429,5.178571428571429,1.0
Qwen/Qwen2.5-0.5B,devtest,en,916,78,78,15,19.23076923076923,5.2,5.2,1.0
Qwen/Qwen2.5-0.5B,devtest,en,917,146,146,34,23.28767123287671,4.294117647058823,4.294117647058823,1.0
Qwen/Qwen2.5-0.5B,devtest,en,920,85,85,20,23.529411764705884,4.25,4.25,1.0
Qwen/Qwen2.5-0.5B,devtest,en,921,131,131,29,22.137404580152673,4.517241379310345,4.517241379310345,1.0
Qwen/Qwen2.5-0.5B,devtest,en,924,96,96,27,28.125,3.5555555555555554,3.5555555555555554,1.0
Qwen/Qwen2.5-0.5B,devtest,en,925,188,188,44,23.404255319148938,4.2727272727272725,4.2727272727272725,1.0
Qwen/Qwen2.5-0.5B,devtest,en,929,171,171,29,16.95906432748538,5.896551724137931,5.896551724137931,1.0
Qwen/Qwen2.5-0.5B,devtest,en,930,119,119,24,20.168067226890756,4.958333333333333,4.958333333333333,1.0
Qwen/Qwen2.5-0.5B,devtest,en,933,159,159,38,23.89937106918239,4.184210526315789,4.184210526315789,1.0
Qwen/Qwen2.5-0.5B,devtest,en,934,170,170,37,21.764705882352942,4.594594594594595,4.594594594594595,1.0
Qwen/Qwen2.5-0.5B,devtest,en,944,263,263,51,19.39163498098859,5.1568627450980395,5.1568627450980395,1.0
Qwen/Qwen2.5-0.5B,devtest,en,945,104,105,26,25.0,4.038461538461538,4.0,1.0
Qwen/Qwen2.5-0.5B,devtest,en,947,63,63,13,20.634920634920636,4.846153846153846,4.846153846153846,1.0
Qwen/Qwen2.5-0.5B,devtest,en,949,71,71,21,29.577464788732396,3.380952380952381,3.380952380952381,1.0
Qwen/Qwen2.5-0.5B,devtest,en,950,123,123,27,21.951219512195124,4.555555555555555,4.555555555555555,1.0
Qwen/Qwen2.5-0.5B,devtest,en,951,178,178,36,20.224719101123597,4.944444444444445,4.944444444444445,1.0
Qwen/Qwen2.5-0.5B,devtest,en,952,172,172,37,21.511627906976745,4.648648648648648,4.648648648648648,1.0
Qwen/Qwen2.5-0.5B,devtest,en,953,129,129,27,20.930232558139537,4.777777777777778,4.777777777777778,1.0
Qwen/Qwen2.5-0.5B,devtest,en,955,163,163,30,18.404907975460123,5.433333333333334,5.433333333333334,1.0
Qwen/Qwen2.5-0.5B,devtest,en,956,114,114,21,18.42105263157895,5.428571428571429,5.428571428571429,1.0
Qwen/Qwen2.5-0.5B,devtest,en,958,211,211,38,18.009478672985782,5.552631578947368,5.552631578947368,1.0
Qwen/Qwen2.5-0.5B,devtest,en,962,158,158,34,21.518987341772153,4.647058823529412,4.647058823529412,1.0
Qwen/Qwen2.5-0.5B,devtest,en,963,134,134,27,20.149253731343283,4.962962962962963,4.962962962962963,1.0
Qwen/Qwen2.5-0.5B,devtest,en,965,149,149,36,24.161073825503355,4.138888888888889,4.138888888888889,1.0
Qwen/Qwen2.5-0.5B,devtest,en,967,190,190,43,22.63157894736842,4.4186046511627906,4.4186046511627906,1.0
Qwen/Qwen2.5-0.5B,devtest,en,969,184,184,37,20.108695652173914,4.972972972972973,4.972972972972973,1.0
Qwen/Qwen2.5-0.5B,devtest,en,971,163,163,39,23.926380368098158,4.17948717948718,4.17948717948718,1.0
Qwen/Qwen2.5-0.5B,devtest,en,972,112,112,25,22.321428571428573,4.48,4.48,1.0
Qwen/Qwen2.5-0.5B,devtest,en,973,71,71,13,18.309859154929576,5.461538461538462,5.461538461538462,1.0
Qwen/Qwen2.5-0.5B,devtest,en,975,104,104,18,17.307692307692307,5.777777777777778,5.777777777777778,1.0
Qwen/Qwen2.5-0.5B,devtest,en,977,96,96,22,22.916666666666668,4.363636363636363,4.363636363636363,1.0
Qwen/Qwen2.5-0.5B,devtest,en,978,57,57,11,19.29824561403509,5.181818181818182,5.181818181818182,1.0
Qwen/Qwen2.5-0.5B,devtest,en,986,74,74,15,20.27027027027027,4.933333333333334,4.933333333333334,1.0
Qwen/Qwen2.5-0.5B,devtest,en,987,150,150,28,18.666666666666668,5.357142857142857,5.357142857142857,1.0
Qwen/Qwen2.5-0.5B,devtest,en,988,114,114,24,21.05263157894737,4.75,4.75,1.0
Qwen/Qwen2.5-0.5B,devtest,en,989,116,116,23,19.82758620689655,5.043478260869565,5.043478260869565,1.0
Qwen/Qwen2.5-0.5B,devtest,en,993,123,123,27,21.951219512195124,4.555555555555555,4.555555555555555,1.0
Qwen/Qwen2.5-0.5B,devtest,en,994,62,62,15,24.193548387096776,4.133333333333334,4.133333333333334,1.0
Qwen/Qwen2.5-0.5B,devtest,en,995,153,153,34,22.22222222222222,4.5,4.5,1.0
Qwen/Qwen2.5-0.5B,devtest,en,997,108,108,20,18.51851851851852,5.4,5.4,1.0
Qwen/Qwen2.5-0.5B,devtest,en,998,146,146,28,19.17808219178082,5.214285714285714,5.214285714285714,1.0
Qwen/Qwen2.5-0.5B,devtest,en,1000,138,138,25,18.115942028985508,5.52,5.52,1.0
Qwen/Qwen2.5-0.5B,devtest,en,1001,214,214,36,16.822429906542055,5.944444444444445,5.944444444444445,1.0
Qwen/Qwen2.5-0.5B,devtest,en,1003,154,154,30,19.48051948051948,5.133333333333334,5.133333333333334,1.0
Qwen/Qwen2.5-0.5B,devtest,en,1005,150,150,30,20.0,5.0,5.0,1.0
Qwen/Qwen2.5-0.5B,devtest,en,1006,113,113,25,22.123893805309734,4.52,4.52,1.0
Qwen/Qwen2.5-0.5B,devtest,en,1008,90,90,17,18.88888888888889,5.294117647058823,5.294117647058823,1.0
Qwen/Qwen2.5-0.5B,devtest,en,1009,105,105,21,20.0,5.0,5.0,1.0
Qwen/Qwen2.5-0.5B,devtest,en,1010,103,103,15,14.563106796116505,6.866666666666666,6.866666666666666,1.0
Qwen/Qwen2.5-0.5B,devtest,en,1011,150,150,28,18.666666666666668,5.357142857142857,5.357142857142857,1.0
Qwen/Qwen2.5-0.5B,devtest,ko,4,111,255,70,63.06306306306306,3.642857142857143,1.5857142857142856,1.8918918918918919
Qwen/Qwen2.5-0.5B,devtest,ko,6,37,69,20,54.054054054054056,3.45,1.85,2.0
Qwen/Qwen2.5-0.5B,devtest,ko,7,83,173,56,67.46987951807229,3.0892857142857144,1.4821428571428572,2.0
Qwen/Qwen2.5-0.5B,devtest,ko,12,81,177,52,64.19753086419753,3.4038461538461537,1.5576923076923077,1.7333333333333334
Qwen/Qwen2.5-0.5B,devtest,ko,14,86,208,51,59.30232558139535,4.078431372549019,1.6862745098039216,1.2439024390243902
Qwen/Qwen2.5-0.5B,devtest,ko,15,109,275,71,65.13761467889908,3.8732394366197185,1.5352112676056338,1.5434782608695652
Qwen/Qwen2.5-0.5B,devtest,ko,16,104,250,68,65.38461538461539,3.676470588235294,1.5294117647058822,1.619047619047619
Qwen/Qwen2.5-0.5B,devtest,ko,17,51,123,46,90.19607843137256,2.6739130434782608,1.108695652173913,1.4838709677419355
Qwen/Qwen2.5-0.5B,devtest,ko,19,143,321,105,73.42657342657343,3.057142857142857,1.361904761904762,1.4189189189189189
Qwen/Qwen2.5-0.5B,devtest,ko,22,90,212,76,84.44444444444444,2.789473684210526,1.1842105263157894,2.111111111111111
Qwen/Qwen2.5-0.5B,devtest,ko,23,107,263,80,74.76635514018692,3.2875,1.3375,1.9047619047619047
Qwen/Qwen2.5-0.5B,devtest,ko,24,69,175,45,65.21739130434783,3.888888888888889,1.5333333333333334,1.6071428571428572
Qwen/Qwen2.5-0.5B,devtest,ko,28,48,120,40,83.33333333333333,3.0,1.2,1.6
